ndvi_4_month,ndvi_5_month,ndvi_6_month,ndvi_7_month,ndvi_8_month,elevation_contour,soil_name_Аллювиальные луговые тугайных лесов и кустарников,soil_name_Горно-долинные каштановые и темно-каштановые,"soil_name_Горно-долинные светло-каштановые, местами в сочетании с лугово-светло-каштановыми слабозасоленными",soil_name_Горные светло-каштановые,soil_name_Комплекс лугово-сероземных и сероземно-луговых солончаковатых (25-30%) и солонцеватых (25-30%),"soil_name_Комплекс сероземно-луговых и луговых (сазовых) солончаковатых (15-30%) и солонцеватых (15-30%), местами вторично засоленных",soil_name_Лугово-сероземные в сочетании с сероземами северными (малокарбонатными) обыкновенными,soil_name_Луговые и лугово-болотные,"soil_name_Сероземно-луговые, местами солончаковатые",soil_name_Сероземы северные (малокарбонатные) обыкновенные,soil_name_Сероземы северные (малокарбонатные) светлые вторично засоленные и заболоченные,"soil_name_Сероземы северные (малокарбонатные) светлые, местами слабо- и среднесолончаковатые",district_name_Chui district,district_name_Kemin district,district_name_Moskva district,district_name_Panfilov district,district_name_Sokuluk district,district_name_Yssyk-Ata district,district_name_Zhayil district,target
0.015750000000000007,0.3612,0.31820000000000004,0.056400000000000006,0.027125000000000003,713,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0.00625,0.0635,0.0755,0.005249999999999996,-0.0027499999999999972,716,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5
-0.002000000000000001,0.01325,0.0205,0.007000000000000001,0.04075,1219,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
-0.0002500000000000002,0.131,0.18900000000000003,0.06999999999999999,-0.010499999999999999,1150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-0.014249999999999997,-0.005499999999999998,0.041,0.10525000000000001,0.14225000000000002,754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
0.017000000000000005,0.0935,0.019249999999999996,-0.016750000000000004,-0.02425,594,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6
-0.006750000000000001,0.01225,0.026249999999999996,0.12425,0.193,696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
0.20975000000000002,0.3585,0.08675000000000001,-0.02149999999999999,-0.029250000000000012,654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.0004999999999999998,0.002,0.008,0.012,0.024750000000000005,751,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
0.0007499999999999989,0.00425,0.07875000000000001,0.19025000000000003,0.2445,618,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
-0.02675,0.0007500000000000007,0.04825,0.08075000000000002,0.005000000000000001,868,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6
-0.0034999999999999996,0.028749999999999998,0.08625,0.07825,0.11675,660,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0.0335,0.11100000000000002,0.0705,0.11400000000000002,0.07075,697,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0.06025,0.16425,0.013249999999999998,0.0045000000000000005,-0.015249999999999996,595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3
0.032,0.237,0.0685,0.243,0.1845,667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.16825,0.26375000000000004,0.213,0.004749999999999997,-0.015750000000000004,628,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
-0.01625,0.097,0.24974999999999997,0.3045,0.44075,733,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
0.055249999999999994,0.37725,0.21650000000000003,-0.013750000000000005,-0.037250000000000005,730,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5
0.08650000000000001,0.22050000000000003,0.020750000000000008,0.02175,0.0019999999999999983,629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
-0.00625,0.00975,0.037750000000000006,0.0052499999999999995,-0.0022499999999999994,1130,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3
-0.00040000000000000034,0.1015,0.123,0.009999999999999998,-0.003400000000000003,737,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4
0.0005000000000000004,0.01675,0.05525,0.11150000000000002,0.11325000000000002,634,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4
-0.018250000000000002,-0.01125,0.018,0.07675,0.34125,685,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6
-0.00825,0.018500000000000003,0.14,0.15925,0.08525,738,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,4
-0.0126,0.076,-0.028199999999999996,-0.0475,-0.051500000000000004,606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
0.4265,0.52475,0.02725000000000001,0.16425,0.092,583,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
-0.0047500000000000025,0.052,0.07750000000000001,0.013999999999999999,-0.004249999999999997,600,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
-0.0030000000000000027,0.20125,0.23500000000000004,-0.013249999999999998,-0.03275,730,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5
0.020999999999999998,0.11475,0.05960000000000001,-0.004200000000000004,-0.016200000000000003,723,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
-0.004,-0.0002500000000000002,0.033,0.045500000000000006,0.0425,774,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
0.006750000000000001,0.031,0.08499999999999999,0.15600000000000003,0.166,666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0.015999999999999997,0.10124999999999999,0.089,0.18425000000000002,0.24225000000000002,654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.12225000000000001,0.2415,0.021750000000000002,-0.003500000000000003,-0.0225,599,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0.00375,0.00375,0.04025,0.08700000000000001,0.09625000000000002,651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
-0.004,0.018250000000000002,0.08850000000000001,0.18724999999999997,0.2135,700,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
-0.011199999999999998,0.09375,0.002799999999999997,-0.04440000000000001,-0.041600000000000005,606,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
-0.0017500000000000016,0.1225,0.129,0.12975,0.25225000000000003,649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3
-0.004750000000000001,0.005250000000000001,0.043000000000000003,0.059750000000000004,0.04525,826,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0.011750000000000002,0.09250000000000001,0.03975,-0.0335,-0.039,750,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
0.48499999999999993,0.45975,0.16675,0.00775,-0.024000000000000004,628,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6
-0.0012500000000000002,0.0165,0.005750000000000002,-0.0055,-0.00725,1024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
0.006749999999999999,0.028499999999999998,0.1005,0.11050000000000001,0.11450000000000002,666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0.007500000000000003,0.0802,-0.010799999999999999,-0.0556,-0.015875000000000007,600,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3
0.0030000000000000027,0.0455,0.065,0.0705,0.09175,652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0.028249999999999997,0.138,0.10375000000000001,0.11850000000000001,0.08325,813,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.18275000000000002,0.382,0.247,0.11149999999999999,0.027500000000000007,728,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3
0.056999999999999995,0.12400000000000001,0.48775,0.08549999999999999,0.3315,1539,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
-0.0015000000000000013,0.028749999999999994,0.07700000000000001,0.187,0.18325,669,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4
-0.024499999999999994,0.0475,0.30174999999999996,0.045249999999999985,0.23324999999999999,907,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
0.0955,0.11025,0.11375000000000002,0.12825,0.12325000000000001,708,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.00875,0.1005,0.28150000000000003,0.22050000000000003,-0.0005000000000000004,623,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6
0.04,0.1435,0.0016000000000000042,-0.011400000000000004,-0.015199999999999997,587,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0.114,0.051000000000000004,0.1405,0.14875000000000002,0.13,700,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
0.004,0.16924999999999998,0.20575,0.05224999999999999,0.018500000000000003,945,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
-0.04360000000000001,-0.039599999999999996,0.0003999999999999948,-0.023875,-0.04125,605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3
0.0007500000000000007,0.0055,0.016749999999999998,0.0525,0.11125000000000002,672,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
0.0017499999999999998,0.10325000000000001,0.10975000000000001,0.02975,-0.005499999999999998,633,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
0.03775,0.44025000000000003,0.298,-0.023500000000000007,-0.02275,695,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5
0.1265,0.533,0.45999999999999996,0.0072500000000000064,-0.040249999999999994,1216,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0.0014999999999999996,0.0205,0.0155,0.01125,0.013000000000000001,939,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.0024999999999999953,0.10475000000000001,0.151,-0.024,-0.03225,752,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
-0.002749999999999999,0.009500000000000001,0.046250000000000006,0.019249999999999996,-0.0027499999999999955,682,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5
-0.0017499999999999998,-0.0010000000000000009,0.043750000000000004,0.11550000000000002,0.12625,696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
-0.002999999999999999,0.02625,0.0014999999999999996,-0.0175,-0.01975,621,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5
-0.025750000000000002,0.018,0.019499999999999997,0.12875000000000003,0.21999999999999997,979,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,4
0.16925,0.20625000000000002,0.037,-0.025750000000000006,-0.021750000000000002,778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
0.00475,0.03475,0.01775,0.002,-0.001749999999999999,770,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.0007499999999999989,0.11300000000000002,0.068,0.01875000000000001,-0.014500000000000002,719,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5
-0.002,0.00575,0.0032499999999999994,-0.002,-0.003,1024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
0.003999999999999999,0.009999999999999998,0.01625,0.027500000000000004,0.05525000000000001,658,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0.22149999999999997,0.25725,0.09075000000000001,0.0030000000000000027,0.010000000000000005,696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
0.06324999999999999,0.198,-0.036000000000000004,-0.0524,-0.013249999999999998,593,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
-0.030000000000000006,0.0174,-0.005399999999999997,-0.021750000000000002,-0.023000000000000003,599,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
-0.035250000000000004,0.01725,0.10375000000000001,0.15275,0.23249999999999998,914,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,6
-0.015499999999999996,0.016249999999999997,0.11725000000000001,0.33275,0.41500000000000004,692,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
-0.0005,0.007000000000000001,0.00275,-0.0017500000000000003,-0.00225,1024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
0.0805,0.33725,0.287,0.04325,-0.03400000000000001,1037,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
-0.005000000000000001,0.031999999999999994,0.09625,0.15050000000000002,0.17,651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
0.117,0.3478,0.2261666666666667,0.1004,0.035250000000000004,737,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
-0.0067500000000000025,0.014999999999999996,0.08549999999999999,0.09725,0.31625000000000003,685,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
0.0005000000000000004,0.118,0.22675,0.30325,0.34525,709,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
0.10725000000000001,0.24625000000000002,0.05999999999999999,0.042249999999999996,-0.005499999999999998,633,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
-0.002749999999999999,0.0017500000000000007,0.009750000000000002,0.023250000000000003,0.0685,721,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4
-0.016749999999999998,0.018000000000000002,0.029750000000000006,0.03375,0.12925,1073,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2
-0.0017499999999999946,0.025750000000000002,0.07300000000000001,0.25575000000000003,0.227375,704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
-0.0035000000000000014,0.014750000000000001,0.035500000000000004,0.0075,-0.005249999999999998,665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0.11550000000000002,0.261,0.207,0.014249999999999995,-0.015,1146,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.03125,0.11025000000000001,0.088,0.05475,0.1085,670,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0.10900000000000001,0.12025000000000002,0.03575,0.11375000000000002,0.08574999999999999,625,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
-0.0025000000000000022,-0.005249999999999998,0.09875,0.20375000000000001,0.19425,672,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4
-0.0007499999999999989,0.0185,0.056,0.043750000000000004,0.064,1544,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
0.00875,0.03325,0.11400000000000002,0.035250000000000004,0.045500000000000006,1563,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
0.02225,0.02625,0.0027500000000000007,-0.0055000000000000005,-0.004750000000000001,770,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
-0.01225,0.011749999999999997,0.14175000000000001,0.35,0.40149999999999997,671,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4
0.0027500000000000016,0.026500000000000003,0.035250000000000004,0.0015000000000000005,0.0034999999999999988,696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
0.0072499999999999995,0.071,0.0625,0.01125,-0.0145,719,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5
-0.006749999999999999,0.017,0.033749999999999995,0.054,0.11200000000000002,940,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,5
-0.005000000000000001,0.0027500000000000007,0.04475,0.11950000000000001,0.12225000000000001,769,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
-0.008499999999999999,0.006,0.042749999999999996,0.0,-0.0010000000000000009,823,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6
-0.0037500000000000016,0.0037500000000000007,0.02375,0.04825,0.064,722,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
-0.01825,0.009500000000000001,0.03475,0.04025,0.12425,1120,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4
0.06075,0.20700000000000002,0.07825,0.03225,-0.021499999999999995,704,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
0.0012500000000000002,0.01125,0.05450000000000001,0.07925,0.07525,680,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0.008749999999999994,0.05025,0.30600000000000005,0.209,0.28525,785,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
-0.021,0.11900000000000001,0.08775000000000001,0.14525000000000002,0.2605,652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0.0,0.074,0.148,0.27325,0.28700000000000003,683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
-0.0002500000000000002,0.1935,0.03425,-0.0365,-0.0445,584,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5
0.04725,0.1985,0.079,0.038000000000000006,0.008999999999999998,654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
0.009000000000000001,0.094,0.14650000000000002,0.21900000000000003,0.22199999999999998,667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6
-0.011,0.07250000000000001,0.21875,0.088,-0.0195,1141,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
0.024,0.1575,0.17625000000000002,0.035,-0.0255,1216,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0.10850000000000001,0.14800000000000002,0.07875,0.018500000000000003,-0.009500000000000001,918,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
-0.00925,0.0067500000000000025,0.0655,0.12175000000000001,0.16225,652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6
0.1775,0.46080000000000004,0.0844,0.265,0.089,686,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4
-0.0015000000000000005,-0.0017500000000000007,0.02075,0.04700000000000001,0.051750000000000004,722,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
0.067,0.13125,0.07875,0.060000000000000005,0.051250000000000004,645,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3
-0.00625,0.007,0.05575000000000001,0.07100000000000001,0.06975,774,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
0.007000000000000003,0.16525,0.05299999999999999,-0.0017500000000000016,-0.021,618,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
-0.002499999999999997,0.0022500000000000003,0.0325,0.12575,0.13125,653,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2
0.019,0.15550000000000003,0.12,0.03275,0.0315,697,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
-0.0426,0.019799999999999998,-0.021599999999999998,-0.048875,-0.05575,605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
-0.006999999999999999,0.006749999999999999,0.08675,0.13775,0.13125,586,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
-0.012500000000000002,-0.009,0.005999999999999997,0.030999999999999996,0.07025,587,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
-0.011250000000000001,-0.011500000000000002,0.008,0.031,0.07250000000000001,588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
-0.0052000000000000015,0.1042,0.07400000000000001,0.147125,0.20425,713,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
-0.015999999999999997,0.0205,0.0305,0.06575,0.3185,886,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6
0.10400000000000001,0.46375,0.21399999999999997,0.10225000000000001,-0.0165,636,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
0.0105,0.26260000000000006,0.022000000000000002,0.048600000000000004,0.10450000000000001,742,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
-0.015500000000000002,0.166,0.13999999999999999,0.004750000000000001,-0.015500000000000002,756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
-0.013999999999999999,0.40780000000000005,0.1622,0.0016000000000000014,0.0505,589,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6
0.0394,0.195,0.059500000000000004,-0.0648,-0.0466,605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3
0.27175,0.35325,0.183,-0.026,0.002999999999999999,632,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-0.0025000000000000022,0.23650000000000004,0.1855,0.009750000000000002,-0.016999999999999998,695,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5
0.036250000000000004,0.06175,-0.0009999999999999974,-0.007250000000000001,-0.004250000000000002,770,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.019750000000000004,0.09825000000000002,0.005500000000000001,-0.006499999999999999,-0.007749999999999999,637,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0.35,0.33799999999999997,0.118,0.04249999999999999,0.057999999999999996,701,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2
-0.0395,-0.020999999999999998,-0.023999999999999997,0.07125,0.20875000000000002,820,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6
0.010250000000000002,0.1275,0.0675,0.056999999999999995,0.002250000000000002,757,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0.052750000000000005,0.21475000000000002,0.11225000000000002,0.0005000000000000004,-0.02525,793,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.049249999999999995,0.23049999999999998,0.13225,0.23075,0.20125000000000004,707,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0.044000000000000004,0.15925,0.09250000000000001,0.01475,-0.016750000000000004,773,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
-0.004000000000000001,0.004,0.0095,0.027,0.028500000000000004,734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6
-0.0182,-0.011,-0.010799999999999999,0.093375,0.29575,686,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5
-0.012750000000000001,0.016999999999999998,0.1015,0.179,0.108,671,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4
0.11499999999999999,0.3295,0.259,0.02924999999999999,-0.029249999999999998,953,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
0.0695,0.1125,0.042499999999999996,-0.006500000000000002,-0.010000000000000002,939,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-0.0012500000000000011,0.03899999999999999,0.0965,0.17925000000000002,0.271,665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0.03125,0.03025,0.051250000000000004,0.023,0.029500000000000002,1077,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
0.012000000000000002,0.26675,0.27799999999999997,0.17775,0.07100000000000001,1273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.01975,0.23425,0.24174999999999996,0.11950000000000001,-0.00399999999999999,701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
0.046,0.1975,0.12,0.044750000000000005,0.0037500000000000033,669,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3
0.42175,0.48724999999999996,0.41775,0.25025,0.40349999999999997,724,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4
0.1525,0.283,0.07700000000000001,0.0007499999999999937,-0.015749999999999997,671,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
-0.0065,0.026250000000000002,-0.0029999999999999975,-0.018000000000000002,-0.02075,622,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5
-0.013600000000000001,-0.0042,0.0011999999999999984,-0.017625000000000002,-0.016749999999999998,914,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
0.016249999999999997,0.19625,0.07574999999999998,0.034,0.0985,685,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
0.0045000000000000005,0.028499999999999998,0.119,0.17775000000000002,0.17124999999999999,627,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
-0.0012499999999999994,0.020250000000000004,0.0175,0.007249999999999998,0.018500000000000003,762,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
0.09,0.20025,0.1265,0.006499999999999999,0.009000000000000005,726,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3
0.011250000000000001,0.046400000000000004,0.011399999999999997,-0.011600000000000001,-0.00875,784,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
0.007750000000000001,0.010750000000000001,0.03275,0.009999999999999998,0.04825,982,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,4
0.0328,0.16549999999999998,-0.016599999999999997,-0.053200000000000004,-0.05339999999999999,606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
0.19974999999999998,0.25350000000000006,0.13775,0.22800000000000004,0.1345,711,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0.006999999999999999,0.0115,0.12875,0.088,0.0012499999999999976,1063,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0.0,0.03225,0.016999999999999998,-0.00625,-0.0052499999999999995,706,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5
0.010000000000000004,0.1018,0.0007999999999999952,-0.039,-0.020000000000000004,914,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
0.0012499999999999976,-0.0005000000000000004,0.061,0.19724999999999998,0.19,692,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4
0.04225,0.193,0.0975,-0.010000000000000002,-0.010500000000000006,619,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-0.041999999999999996,0.013,0.091,0.1615,0.34,928,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
0.00375,0.005000000000000001,0.018,0.0405,0.0385,635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4
